,surv,upper,lower,std.err,hazard
370.0,0.8784775436286224,0.8954929785994682,0.861785422222669,0.009787953113780322,0.0005346861903086901
371.0,0.8782930703733576,0.8953193032207996,0.8615906245846339,0.009796144391032567,0.000556447511085788
372.0,0.8777398998419885,0.8947984720485279,0.8610065348131721,0.009820697761460155,0.0006098861130658344
373.0,0.8773716594856089,0.8944517312136019,0.8606177415790609,0.009837044071603495,0.0006001799500502062
374.0,0.8770029501278852,0.8941044172701436,0.8602285814461296,0.009853349395429862,0.0006113517958433682
375.0,0.8762647340466195,0.8934088096763535,0.8594496447958139,0.009885904418538649,0.000569823775752523
376.0,0.8758950132936478,0.8930603599450291,0.859059598569466,0.009902189608189275,0.0005491781352521634
377.0,0.8755251274622271,0.8927116547774814,0.8586694759897797,0.009918438241042212,0.0005501798702309112
378.0,0.8747822832788973,0.8920111550011132,0.8578861809611404,0.009951000107713107,0.0005615976689777361
379.0,0.8740371141662612,0.8913081126620744,0.8571007781567475,0.009983516957476572,0.0005728629485287661
380.0,0.8734773908630444,0.8907798490998077,0.8565110148293968,0.010007873397559604,0.0005734419677641039
381.0,0.8725450652899571,0.8898997981956003,0.8555287825725676,0.010048432900444342,0.0005846790730770293
382.0,0.8721726292053049,0.8895481841437805,0.8551364711818042,0.01006462472091149,0.0006384317144189957
383.0,0.8718001526607067,0.8891964871497328,0.8547441619067577,0.010080805948568201,0.0006284716334945852
384.0,0.8718001526607067,0.8891964871497328,0.8547441619067577,0.010080805948568201,0.0006611925494247943
385.0,0.8718001526607067,0.8891964871497328,0.8547441619067577,0.010080805948568201,0.0007047247136780656
386.0,0.8708697042267723,0.8883173880030156,0.8537647153710103,0.010120966046463977,0.0006841866410136372
387.0,0.8699395372909897,0.8874383932749974,0.8527857305668174,0.010161100511125697,0.0006849124493857598
388.0,0.8691962547527796,0.8867359034338015,0.8520035405701382,0.010193175623187231,0.0006856272283250061
389.0,0.8688236530167277,0.8863835679897315,0.8516116129649146,0.010209169313849345,0.0006433140953717852
390.0,0.8682646027808316,0.8858547549820892,0.8510237331641037,0.010233094590936458,0.0006651675376226248
391.0,0.8671483149912669,0.8847987664366297,0.8498499646465201,0.010280908702754256,0.0007191930144697543
392.0,0.8667759027393853,0.8844463449065602,0.8494585003129876,0.010296813934280082,0.000687434860118226
393.0,0.8658444515969594,0.8835645708152087,0.8484797140174504,0.01033646493486568,0.000687919021660061
394.0,0.8647254562564778,0.8825044954623901,0.8473045956623579,0.010383771345744457,0.0006668664206198483
395.0,0.8643531977769825,0.8821517737833101,0.8469137315262182,0.010399497893342624,0.0006673114282034131
396.0,0.8639790022870047,0.8817969830632222,0.8465210595297866,0.010415184227757689,0.0007108313375618084
397.0,0.8636048536958271,0.8814421736387477,0.8461284989894945,0.010430845138489894,0.0006789645032680942
398.0,0.8636048536958271,0.8814421736387477,0.8461284989894945,0.010430845138489894,0.0006685348732460305
399.0,0.8624876685318428,0.8803828876264282,0.8449561989727652,0.010477774659345952,0.0007011138331198181
400.0,0.8609988638363344,0.8789708704727471,0.8433943244657771,0.010540281895162044,0.0007121908071942249
401.0,0.8606257593130932,0.8786168587490893,0.8430030566995489,0.010555891819103897,0.0007448000781481845
402.0,0.8602531280925018,0.8782632045566372,0.8426123746884252,0.010571441793244242,0.000680479200326929
403.0,0.8602531280925018,0.8782632045566372,0.8426123746884252,0.010571441793244242,0.0007023729203886105
404.0,0.8602531280925018,0.8782632045566372,0.8426123746884252,0.010571441793244242,0.0007347398300252356
405.0,0.8595088052896089,0.8775564329618234,0.841832341057557,0.01060233507768174,0.0006916027391644325
406.0,0.859137348401166,0.8772036503660877,0.8414431279552296,0.0106177335475881,0.0007135322804087742
407.0,0.8583951210007349,0.8764984728017049,0.8406656789743958,0.010648386741310766,0.0007677948826461544
408.0,0.8570977398126095,0.8752653377271989,0.8393072410059148,0.01070179141091244,0.0008005656065322364
409.0,0.8565427386710683,0.8747377287112527,0.8387262136858327,0.010724629253669385,0.0008012070253204199
410.0,0.8554309374406259,0.8736802967720767,0.8375627691664062,0.010770174032230006,0.0007798791203236948
411.0,0.8554309374406259,0.8736802967720767,0.8375627691664062,0.010770174032230006,0.0007150713374979087
412.0,0.8546900193859085,0.8729754873275317,0.8367875614402104,0.01080051683404191,0.0007371723674865719
413.0,0.8532109061702756,0.8715683210190504,0.8352401445210297,0.010861162561048826,0.0007593935707114286
414.0,0.8528418538765282,0.8712171811887003,0.8348540908377888,0.01087630308041688,0.0007599706875654951
415.0,0.8521015286303183,0.8705124479348341,0.8340799914080939,0.010906513710792194,0.0007605486822704873
416.0,0.8508057343005673,0.8692787077248358,0.8327253287636458,0.010959372865692216,0.0007174147117608503
417.0,0.8498803167781868,0.8683975181297229,0.8317579654103676,0.010997163422055875,0.0007179817910272185
418.0,0.8498803167781868,0.8683975181297229,0.8317579654103676,0.010997163422055875,0.0007624739644366122
419.0,0.8491388853525962,0.8676911738245086,0.8309832672836198,0.011027294928583068,0.0006976878021281722
420.0,0.8487681074573202,0.867337859257587,0.8305959350757804,0.011042333357913832,0.0006764875492797996
421.0,0.8480262694663262,0.8666307776852843,0.8298211559319116,0.01107235175530394,0.0006114301342305349
422.0,0.8472836901931561,0.8659228238763278,0.8290457669814949,0.011102353395464027,0.0006339041920431525
423.0,0.8472836901931561,0.8659228238763278,0.8290457669814949,0.011102353395464027,0.000667940747993743
424.0,0.8472836901931561,0.8659228238763278,0.8290457669814949,0.011102353395464027,0.0005921164195033328
425.0,0.8472836901931561,0.8659228238763278,0.8290457669814949,0.011102353395464027,0.0005706681939622273
426.0,0.8469113480284514,0.8655677108190423,0.8286571026784992,0.011117337656144649,0.0005272426859016068
427.0,0.8454213872409682,0.8641465838477671,0.8271019470122156,0.011177361235428547,0.0004952450614610877
428.0,0.8452346396738777,0.8639683412716876,0.8269071470906866,0.01118482813292205,0.00045184618390428963
429.0,0.8450478921067872,0.8637900986956081,0.8267123471691574,0.011192295030415553,0.00046314835127029647
430.0,0.8450478921067872,0.8637900986956081,0.8267123471691574,0.011192295030415553,0.0004416782142227995
431.0,0.8446730667173794,0.8634322204894281,0.8263214792161886,0.01120722194341802,0.0004420998142423684
432.0,0.8433620869586042,0.8621804074178331,0.8249545034333288,0.011259468922707142,0.0004094666147980912
433.0,0.8431748579646425,0.8620016109004451,0.8247592952419713,0.011266931276270407,0.000376750376221042
434.0,0.8431748579646425,0.8620016109004451,0.8247592952419713,0.011266931276270407,0.00043253533783008916
435.0,0.8431748579646425,0.8620016109004451,0.8247592952419713,0.011266931276270407,0.00045498377977626965
436.0,0.8424249613839154,0.8612852350173064,0.8239776867281736,0.011296708255063561,0.0005108376786626506
437.0,0.8422374137638818,0.86110606202334,0.8237822175217158,0.011304159805712434,0.0005671325827249602
438.0,0.8420498661438482,0.8609268890293736,0.8235867483152579,0.011311611356361306,0.000490097423560008
439.0,0.8416747271490396,0.8605684440776348,0.8231958203867182,0.011326495155012705,0.0005352892707658236
440.0,0.8413001260010081,0.8602105060521253,0.8228054610233081,0.011341366282008125,0.0005806933835856418
441.0,0.8411123613469089,0.8600310144573402,0.8226098741407997,0.011348779737436875,0.000592270646808281
442.0,0.8409245966928096,0.859851522862555,0.8224142872582912,0.011356193192865623,0.0006040141242163996
443.0,0.8399861700291762,0.858954263414623,0.8214369449475211,0.01139319520308382,0.0005262496040687657
